"reviewId";"review";"score";"gender";"location";"date";"sentimiento";"review_limpio";"cluster_id";"top_palabras"
4940;"good";4;"female";"Cali, Colombia";"2022-01-30";"positivo";"good";0;"good | app | music | experience | really"
4957;"relaxing";4;"female";"Queenstown, New Zealand";"2022-04-24";"positivo";"relaxing";4;"app | music | better | awesome | spotify"
4963;"You can add sleep time";4;"female";"Brisbane, Australia";"2022-08-10";"positivo";"you can add sleep time";4;"app | music | better | awesome | spotify"
4980;"Chris Sims Top top house Dj";4;"female";"Gold Coast, Australia";"2022-09-01";"positivo";"chris sims top top house dj";4;"app | music | better | awesome | spotify"
4983;"It's a great app, but it would be nice to have more options to control which song or playlist is playing on other devices from your mobile. I don't use Chromecast, apple devices or android TV, just the normal android app on mobile and windows app on laptop, so there are no available options to do it. Also, it would be nice to be able to reshape to android widget. Right now it's not possible to make it symmetrical, which makes it impossible to use for someone with OCD.";4;"female";"Nadi, Fiji";"2022-03-27";"positivo";"it s a great app but it would be nice to have more options to control which song or playlist is playing on other devices from your mobile i don t use chromecast apple devices or android tv just the normal android app on mobile and windows app on laptop so there are no available options to do it also it would be nice to be able to reshape to android widget right now it s not possible to make it symmetrical which makes it impossible to use for someone with ocd";4;"app | music | better | awesome | spotify"
4985;"this app is really good, you can upload music (despite turning the song numbers into a minute limit). its alot better than spotify as you can find more underground and obscure song artists.";4;"female";"Perth, Australia";"2022-04-30";"positivo";"this app is really good you can upload music despite turning the song numbers into a minute limit its alot better than spotify as you can find more underground and obscure song artists";4;"app | music | better | awesome | spotify"
4987;"I Think your Fvrt songs here !";4;"female";"Suva, Fiji";"2022-07-25";"positivo";"i think your fvrt songs here";4;"app | music | better | awesome | spotify"
4991;"Very beautiful music play free answer I will make someone else interested in listening";4;"female";"Brisbane, Australia";"2022-07-26";"positivo";"very beautiful music play free answer i will make someone else interested in listening";4;"app | music | better | awesome | spotify"
4995;"Really like this app but it keeps cutting out in the middle of my music 😞";4;"female";"Wellington, New Zealand";"2022-06-06";"positivo";"really like this app but it keeps cutting out in the middle of my music";3;"like | app | music | really | songs"
5001;"only thing wrong with it is the amount of adds";4;"female";"Perth, Australia";"2022-07-27";"positivo";"only thing wrong with it is the amount of adds";4;"app | music | better | awesome | spotify"
5028;"No ads.... but some songs isn't available in my country!";4;"female";"Perth, Australia";"2022-07-22";"positivo";"no ads but some songs isn t available in my country";4;"app | music | better | awesome | spotify"
5045;"not bad for a music app. could use a little less ads, but overall, it's good";4;"female";"Gold Coast, Australia";"2022-03-01";"positivo";"not bad for a music app could use a little less ads but overall it s good";4;"app | music | better | awesome | spotify"
5051;"it's good";4;"female";"Queenstown, New Zealand";"2022-04-16";"positivo";"it s good";0;"good | app | music | experience | really"
5063;"Let me play first";4;"female";"Lima, Peru";"2022-01-19";"positivo";"let me play first";4;"app | music | better | awesome | spotify"
5076;"just Cba for ads not Tryna pay";4;"female";"Port Moresby, Papua New Guinea";"2022-04-08";"positivo";"just cba for ads not tryna pay";4;"app | music | better | awesome | spotify"
5092;"Needs Crossfade function! Important to DJ with playlist.";4;"female";"Canberra, Australia";"2022-08-17";"positivo";"needs crossfade function important to dj with playlist";4;"app | music | better | awesome | spotify"
5101;"Una buena app, pero desde la última actualización las músicas se han estado trabando, hay basrantes bugs cuando agregas o borras una canción en ru playlist, y es muy molesto.";4;"female";"Perth, Australia";"2022-09-02";"positivo";"una buena app pero desde la última actualización las músicas se han estado trabando hay basrantes bugs cuando agregas o borras una canción en ru playlist y es muy molesto";4;"app | music | better | awesome | spotify"
5106;"wish they would add veiw lyrics (for free)";4;"female";"Melbourne, Australia";"2022-07-16";"positivo";"wish they would add veiw lyrics for free";4;"app | music | better | awesome | spotify"
5107;"برنامه ی خیلی خوبیه اما توی لاگین مشکل پیدا کردمو با اینکه اکانت دارم برای وریفای کردن اخطار میده و نمیزاره کامنت بزارم زیر سانگا...کد تاییدش هم که اصلا تو ایمیلم نمیاد. لطفا اگه کسی راه حلی بلده راهنمایی کنه.متشکرم";4;"female";"Hobart, Australia";"2022-06-30";"positivo";"برنامه ی خیلی خوبیه اما توی لاگین مشکل پیدا کردمو با اینکه اکانت دارم برای وریفای کردن اخطار میده و نمیزاره کامنت بزارم زیر سانگا کد تاییدش هم که اصلا تو ایمیلم نمیاد لطفا اگه کسی راه حلی بلده راهنمایی کنه متشکرم";4;"app | music | better | awesome | spotify"
5110;"Cut back on the breaks";4;"female";"Canberra, Australia";"2022-08-29";"positivo";"cut back on the breaks";4;"app | music | better | awesome | spotify"
5120;"Pay subscription -.-. Even Ad free only per month can't be justified. Server data Does not cost that much. $5 per year per person should be enough for data held.";4;"female";"Caracas, Venezuela";"2022-01-31";"positivo";"pay subscription even ad free only per month can t be justified server data does not cost that much per year per person should be enough for data held";4;"app | music | better | awesome | spotify"
5133;"It's good.";4;"female";"Montevideo, Uruguay";"2022-01-14";"positivo";"it s good";0;"good | app | music | experience | really"
5137;"I love this app is just its not allowing me to listern offline";4;"female";"Nadi, Fiji";"2022-02-13";"positivo";"i love this app is just its not allowing me to listern offline";5;"love | app | music | much | amazing"
5140;"Excllent app indeed. Nice to navigate thru. I have been a fan of Sou cloud for 12 years even before Apps, it has the best music platform for me";4;"female";"Melbourne, Australia";"2022-04-30";"positivo";"excllent app indeed nice to navigate thru i have been a fan of sou cloud for years even before apps it has the best music platform for me";4;"app | music | better | awesome | spotify"
5149;"Best platform for entertainment";4;"female";"Gold Coast, Australia";"2022-07-01";"positivo";"best platform for entertainment";1;"best | app | music | ever | listen"
5152;"Soundcloud is an amazing app, but recently it's not working.It says I'm not connected to the internet,even tho my internet works fine. Please look into this problem!";4;"female";"Suva, Fiji";"2022-06-17";"positivo";"soundcloud is an amazing app but recently it s not working it says i m not connected to the internet even tho my internet works fine please look into this problem";4;"app | music | better | awesome | spotify"
5173;"outstanding experiences";4;"female";"Queenstown, New Zealand";"2022-05-17";"positivo";"outstanding experiences";4;"app | music | better | awesome | spotify"
5182;"cool";4;"female";"Auckland, New Zealand";"2022-04-22";"positivo";"cool";4;"app | music | better | awesome | spotify"
5186;"everything is good besides you can't search songs with no internet so this app is not completely offline";4;"female";"Queenstown, New Zealand";"2022-04-23";"positivo";"everything is good besides you can t search songs with no internet so this app is not completely offline";4;"app | music | better | awesome | spotify"
